Family,TotMarkerLength,AbxClass,RestistMechanism,BetaLactamase,P10T2,P10T3,P10T4,P11T1,P11T2,P11T3,P12T1,P12T4,P13T1,P13T4,P14T1,P14T4,P15T1,P15T2,P15T3,P16T1,P16T3,P16T4,P17T1,P17T2,P17T4,P18T1,P18T2,P18T3,P18T4,P19T1,P19T4,P1T1,P1T3,P1T4,P20T1,P20T2,P20T4,P21T1,P21T2,P21T4,P22T1,P22T4,P23T2,P23T3,P23T4,P24T1,P24T2,P24T3,P24T4,P25T1,P25T3,P25T4,P26T1,P26T3,P26T4,P27T1,P27T2,P27T3,P27T4,P28T2,P28T3,P28T4,P29T1,P29T2,P29T3,P29T4,P2T2,P2T3,P30T1,P30T2,P30T3,P30T4,P31T1,P31T2,P31T3,P31T4,P32T1,P32T3,P32T4,P33T1,P33T4,P34T1,P34T3,P35T1,P35T3,P36T1,P36T3,P36T4,P37T1,P37T3,P37T4,P38T1,P38T3,P39T1,P39T4,P3T1,P3T3,P3T4,P4T1,P4T3,P4T4,P5T1,P5T2,P5T3,P5T4,P6T1,P6T3,P6T4,P7T1,P7T3,P7T4,P8T1,P8T2,P8T3,P9T1,P9T2,P9T3,P9T4
gb|BAG75524_1|ARO_3003954|efmA,163,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,2.119342231,24.72000604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357055756,0,0,0,0,0,0,0.23170928,0,0,1.050196037,0,0,0,354.1377512,0,0,0,0,0,0.270566014,0,0,0,0,0,0,0,0,0.912057703,0,0,0,0,0,0,0,0,0,0.128620945,0,0,0,0,0,0,0,0,0,152.0894975,0,0,0,0,0,0,0,0,0,9.089675267,0,0,13.38713806,9.119211507,0,0
gb|NP_414997_1|ARO_3003807|Escherichia,64,Multi-Drug,Efflux,No,37.26771425,7.340637445,5.20538174,0,0,54.57084251,0,3.330717263,2.031169565,15.38880954,0,0,0.650971331,6.97393489,139.7154338,0,0,0,0.547687466,0,2.647651605,2.827315372,2.52409417,0,0,0,3.027876971,1.553557955,0,0,1.140554766,0.663738941,0,5.377744998,9.454930768,0.338433613,3.265253435,0.54918134,8.779851459,1.85695271,19.98342668,8.357732042,21.44617517,1.727494479,0,0.304621438,4.514255706,0,2.008395503,0.696941466,0,0.363271086,8.345044941,0,8.769938071,55.40493829,0,3.672168801,0,7.246906599,5.503315235,15.93401625,0,22.55357159,8.256340209,8.52173636,11.5815885,7.510996627,0,5.682702098,3.799827677,0,1.157359862,0,0,0,0.922992778,2.017257038,0,0,0.55654714,12.61994149,0,1.106098325,1.303233452,1.40430346,4.786515912,6.429532704,0.520258976,16.0390258,0,4.01153946,0,4.5187923,0,0,0.291762274,0,0,0,0,3.464350516,1.223140886,0,15.27492255,0,0,0,0,0,3.035402308,0,0,0
gb|AAC75429_1|ARO_3000833|evgS,113,Multi-Drug,Efflux,No,50.13191378,7.397394951,5.26258374,0,0,52.67303452,0,3.600858387,1.547118117,9.175238045,0,0,0,6.694977495,162.0699032,0,3.613217079,0,0,0,4.789249603,4.737772758,1.228659596,0,0,0,3.185380886,0.58798854,1.222613459,0,0,0,0,1.629619696,10.78068898,0,4.510238817,0,9.554852264,0.518620364,18.21986687,7.219160298,20.37571203,4.057774265,0,0.600539407,1.392258179,0,0.542384695,0,0,1.058675737,10.7189408,1.354275745,2.20576518,60.71610667,0,5.299443603,0,12.43717337,1.45391639,8.091169289,0,21.46961725,4.128170104,10.97350503,5.71657544,2.78369638,0,4.925475045,4.488618193,0,0.455794231,0,0,0,1.476788445,4.377876977,0,0,0,14.79856681,0,0,0,0,3.678929655,7.460014824,0.956151632,20.26427256,1.378097372,3.201044753,0,2.13516349,0,0,0,0,0,0,0,3.74964997,1.087236343,0,16.63978628,0,0,0,0,0,5.823405055,0,0,0
gb|ACN32294_1|ARO_3000237|tolC,72,Multi-Drug,Efflux,No,39.86499911,6.254161186,5.90353945,0,0,62.43896796,0,4.951180282,2.420302205,16.33836248,0,0,0.968948634,8.647679264,134.8412703,0,0,0,0.547531873,0,4.684434376,4.673166766,6.199146142,0,0.230870502,0,3.836936067,1.403154469,0.611306729,0,0.907761184,1.689517304,0,6.735761412,10.95424174,0.876081558,5.475947845,0.625941913,7.259205941,2.131451117,19.14360138,2.871256937,26.78364193,3.750367124,0.893024487,2.006347564,6.177266721,0.176695483,2.775612589,0.436658658,0.350454081,1.347405483,9.257267052,2.631604005,7.164559249,57.63430429,0,3.342262727,0,11.92932212,8.558280568,18.60049485,0,24.66837335,10.30478825,9.678386411,23.5332355,6.563829533,0,4.222724186,2.876796205,0,0.89432353,0,0,0,0.872647717,2.089441284,0.312071409,0,0,13.39018048,0,0.605080215,0.716350909,0.737613939,3.966926674,8.081682726,1.608073199,21.43989125,1.077943588,6.096939406,0,3.79719417,0,0,0.198928823,0,0,0,0,5.056346172,0.55597313,0.817952955,23.28489574,0,0.698034845,0,0,0,8.265999954,0,0,0
gb|NP_418486_1|ARO_3003511|Escherichia,52,Multi-Drug,Efflux,No,40.75050301,11.90257533,3.85875461,0,0.265362628,66.57373158,0,3.354183042,2.759479682,17.15591601,0,0,0.940930929,9.746030313,143.0945163,0,0.348643753,0.342510243,0.281770788,0,4.71456345,5.818317423,3.633629882,0,0.712863306,0,2.940556289,2.888364756,0,0,0.67867112,0.316066162,0,4.537612739,12.53018676,1.211236089,4.733737878,0,7.26962444,3.578783799,27.02947283,9.921068246,19.31820066,1.355981375,0,1.000899011,4.030221046,0.246812738,1.934822598,0.674139683,0,2.600256196,5.372902655,0,5.256428718,69.82429455,1.800645944,3.984544063,0,17.73829773,7.706850036,17.88574264,0,27.5420134,7.518304785,7.852692886,14.0088733,4.395310074,0,4.368598724,4.218626121,0,1.852497022,0,0,0,2.5723508,2.230998292,0,0,0,16.71329366,0.375625684,0.622772619,1.329767518,1.548605319,5.772979283,8.997824897,0.706929151,15.95801441,0.42310007,2.402343528,0,4.64224143,0,0,0.584987016,0,0,0,0,6.531345186,0.858344482,0.364270547,22.20723357,0,0,2.635241989,0,0,2.889810027,0,0,0
gb|AAC76298_1|ARO_3000502|acrF,8,Multi-Drug,Efflux,No,54.81089239,10.65224873,6.0452244,0,0,66.5343594,0,0,2.887953818,13.97211688,0,0,1.018119161,9.819300326,130.2147843,0,0.529938505,0.52061557,0,0,8.443269671,10.61261098,5.406102221,0,0.541776112,0,4.671891965,1.097578607,0,0,0,1.592973458,0,4.780217776,17.24910237,0.460269714,6.203556548,0,8.189873369,3.388319712,21.30322896,9.882228319,18.54189795,2.705182844,0,0.560503446,11.69496871,0,1.518677147,0.512346159,0,1.482146032,11.79083488,0,4.632106878,62.08881865,0.558025423,3.179666162,0,11.30953632,9.886631451,16.99145551,0,32.44297717,14.86141238,11.32003676,8.38431064,4.453914208,0,6.129480056,3.590894554,0,0.425407949,0,0,0,2.362861512,3.502301581,0,0,0,17.01835183,0,0.47330719,0.8405184,2.496539484,12.01783687,9.847219568,2.677224569,24.74374334,0,2.987641769,0,1.2810981,0,0,0.466819639,0,0,0,0,3.499673305,0.869789075,0,23.29570079,0,0,0,0,0,5.124596449,0,0,0
gb|AAC76539_1|ARO_3000796|mdtF,51,Multi-Drug,Efflux,No,39.23367165,9.863193268,9.44566312,0,0.464384599,65.48973781,0,6.001430645,4.51242784,12.67631572,0,0,0.530270396,6.792006154,139.1079753,0,1.104038552,0.542307885,1.862137383,0,4.858659018,6.248366971,3.205198946,0,0,0,2.769896422,0,0.509422274,0,0,1.659347352,0.543830677,6.473211572,19.13962899,0.479447619,5.077315627,0.389003449,13.64978895,5.042142428,24.52674386,15.13582401,35.65749606,3.381478554,0,0,6.591367226,0,2.636592269,0.533693916,0,1.074018864,6.990613563,1.692844681,9.510364362,58.51624773,0,3.864177628,0,13.30086597,12.64275122,22.98361131,0,29.04102816,9.572568358,15.81992716,25.5174672,4.639493967,0,5.552065268,10.14818026,0,0.462399945,0,0,0,2.56832773,7.296461628,0.520119015,0,0,17.69393858,0,0,1.31331,1.040224785,3.576737165,11.89277726,1.991982567,27.35908653,1.398069798,6.494873411,0,4.00343155,0,0,0,0,0,0,0.487685558,5.728631899,0,0,15.35218377,0,0,0,0,0,5.570213531,0,0,0
gb|AAC76296_1|ARO_3000656|acrS,50,Multi-Drug,Efflux,No,50.37409693,8.362272553,7.3922581,0,0,67.49862547,0,9.178658634,2.674031313,16.16689541,0,0,0,9.702865935,171.9107294,0,0,0,0.931068692,0,7.018063026,8.651585037,6.944597715,0,0,0,3.231545826,2.982550563,0,0,0,0.780869342,0.543830677,6.235066665,13.28055889,0,6.769754169,0.811833285,13.05631986,2.689142628,21.32760336,14.64757162,32.16166311,6.01151743,0,0,6.591367226,0,2.233348746,0.556897999,0,3.222056591,9.903369215,0,5.594331978,84.62761686,0.606549372,4.416203003,0,13.48261693,8.849925851,17.64813012,0,40.10427698,13.16228149,12.30438779,13.9738511,4.236059709,0,8.883304429,5.854719382,0,1.387199834,0,0,0,1.73739817,3.172374621,0,0,0,12.06404903,0,0.696039986,0.913606956,3.799081824,5.598371214,7.598163247,1.662872403,21.33081323,2.796139595,3.788676157,0,6.0341577,0,0,2.059498406,0,0,0,0,5.14657839,0,0,44.0464931,0,0,0,0,0,4.332388302,0,0,0
gb|NP_312864_1|ARO_3000830|cpxA,17,Multi-Drug,Efflux,No,48.04308404,8.32206932,8.85530918,0,0,101.6497157,0,0,1.504142613,28.16959049,0,0,3.181622379,9.066115358,200.840936,0,0.828028914,0.813461828,2.007616866,0,6.208286523,6.909251939,13.05450821,0,0,0,1.327242036,6.859866295,0,0,0,2.489021028,0,11.20363541,16.84482654,1.438342856,5.885070386,0.583505173,10.23734171,4.537928185,26.27865414,9.826079295,25.25739304,8.453696386,0.733079803,1.75157327,10.15188256,0.647883437,0,0,0,0.771951058,12.56125875,0.846422341,10.45440788,0,0,8.28038063,0,17.6711505,17.26525713,23.59924376,0,37.27364105,19.78081508,17.68755744,19.2140452,6.089335832,0,7.182984441,2.805386371,0,1.329399841,0,0,0,0,5.472346221,0,0,0,29.48151982,0,0.739542485,0.656655,0.780168589,8.941842912,11.96710711,1.79278431,29.32986819,5.024313336,3.890158554,0,6.00514732,0,0,0,0,0,0,0,12.49883323,2.718090858,0,22.28542805,0,0,0,0,0,4.448434417,0,0,0
gb|BAE77781_1|ARO_3000795|mdtE,133,Multi-Drug,Efflux,No,61.69969626,14.95602345,8.11260583,0,0,81.59691853,0,5.770606389,3.509228974,12.39265507,0,0,1.547816292,7.615086969,173.6698166,0,0.951114293,0,0.868158645,0,8.223476301,10.09100161,7.022681359,0,0.549097411,0,4.290683059,1.11241075,0,0,0.548898196,1.659347352,0,5.505442348,13.2878806,2.749090781,6.540912118,0.830235783,16.76175042,3.26926009,31.83680714,15.42201248,38.06678633,3.654178438,0,2.449835587,9.824402476,0,2.251244168,1.139043335,0,3.046077149,16.365776,1.56262586,6.343738349,94.60122242,0,7.608998417,0,18.21335668,14.79268027,25.01710155,0,36.8433856,14.01850266,15.6362355,21.0155999,8.390375178,0,8.566977084,5.713799337,0,0.945763095,0,0,0,1.658892425,7.148560378,0,0,0,33.37176806,0,0.57254902,1.934470135,2.220113578,8.398082194,11.2859553,3.045805602,31.38251728,2.85952201,5.282120994,0.41659844,7.31810068,0,0,0.929404019,0,0,0,0.350523995,6.048844124,0.881542981,1.339575559,24.23839836,0,0,0,0,0,6.758750357,0,0,0
gb|ABG77965_1|ARO_3004042|Enterobacter,24,Multi-Drug,Efflux,No,56.1663108,6.575462179,3.87009809,0,0,68.21568677,0,5.001192204,3.258975662,19.71871334,0,0,1.590811189,7.981281041,174.935366,0,0.644022489,0.36153859,0.297424721,0,7.329227145,7.600177133,4.607473484,0,0.376233411,0,3.613047764,0,1.188651974,0,0.752193824,1.567161388,0,7.552080167,15.78422635,0.639263492,5.615818799,0.648339081,14.88206156,2.521071214,21.50956505,13.5693476,29.21933705,3.475408514,0,0,6.316726925,0,2.021387407,0.266846958,0,3.002031893,10.42119244,2.163079315,6.165420034,64.24810241,2.906382409,4.048186086,0,32.99881508,12.31790275,20.71489174,0,29.98457347,15.28951891,11.04302528,18.3406795,7.925802194,0,7.182984441,2.556018693,0.32086961,3.84048843,5.100917698,0.774030039,0,1.948540309,8.005839841,0,0,0.248073337,17.27784059,0,33.52592597,1.969965,0.780168589,11.7237496,8.16802549,1.261588959,21.47894387,1.451468297,8.385452882,0,7.48789975,0.540796231,0,0.324180305,0,0,0,2.103143968,7.985365677,1.208040381,0.384507799,19.64419214,0,0.387797136,2.391238101,0,104.7604163,4.84385081,0,0,0
gb|AAC76733_1|ARO_3001215|mdtL,95,Multi-Drug,Efflux,No,61.6356138,15.2772287,9.05209383,0,0.363431425,93.5854667,0,5.849220448,5.362595404,21.19426332,0,0,2.420799636,9.096436814,187.8818233,0,1.498338035,0,1.1444386,0,6.208286523,7.730351445,7.59008917,0,0.294443539,0,1.48112517,1.768226405,0.702433198,0,0.564145368,1.339845688,0,9.964972616,13.75253954,0.786174977,6.95371488,0.608874963,18.16439306,5.261366012,39.65918625,13.54900375,45.53159564,5.502778766,0,2.219384765,8.101888883,0,1.277355261,0.951367415,0,4.353612179,11.06847148,0.883223312,6.340242908,116.2258805,0,6.295146517,0,12.59038493,14.48648577,28.31909251,0,47.59501837,13.48635282,14.89221538,30.9420988,8.036266336,0,8.58256756,4.586196849,0,2.485399703,0,0,0,2.545396232,3.251683986,0,0,0,27.27815531,0,1.028928674,1.125694285,1.977073194,6.090820534,11.62023444,0.727506676,31.99621984,2.271863421,4.252595686,0,4.51180381,0,0,0.866829945,0,0,0,0,9.645838691,1.162082323,0.988734341,33.67575795,0,0,0,0,0,12.13510805,0,0,0
gb|BAE77933_1|ARO_3000518|CRP,11,Multi-Drug,Efflux,No,58.74042422,10.7598472,9.44566312,0,0.506601381,89.88859161,0,3.273507625,3.281765702,20.99914927,0,0,0.578476796,6.593538442,161.307819,0,0.602202846,0.591608602,2.433474989,0,3.950727787,8.039856802,4.467853076,0,0,0,3.378434273,1.247248417,0.55573339,0.407935657,1.846293933,2.413596148,0,9.777718179,11.02570464,1.046067532,4.783586624,0.424367399,19.85423847,8.80083042,20.38586503,13.7820333,26.4729895,7.377771392,0,1.910807204,11.8130997,0.471187954,1.15051299,0.582211544,0,6.175608466,24.36122908,0.615579884,14.03668751,86.23447034,1.902359395,4.817676003,0,31.50750587,7.269581949,22.31201228,0,29.99963353,14.38604733,9.800897631,21.5959517,3.795949609,0,8.706647807,3.264449595,0,4.834181241,9.105770437,0,0,1.34253495,7.959776321,1.134805123,0,0,23.12276064,0.717103579,43.56577546,1.91026909,1.702186012,14.30694866,10.56835433,1.738457513,23.75476927,0,3.395047465,1.21192275,7.27896645,2.3598381,0,2.121907449,0,0,0,2.039412333,5.681287834,1.976793351,0,21.61011205,0,0.634577132,3.912935075,0,124.3166634,7.117495068,0,0,0
gb|YP_489794_1|ARO_3000263|marA,60,Multi-Drug,Efflux,No,72.78411185,12.82215125,11.0199403,0,1.671784556,89.63656752,0,4.601096828,2.807732878,11.45563347,0,0,2.96951422,17.10938693,283.3894715,0,1.104038552,1.952308386,0,0,0,15.84521778,3.071648989,0,0,0,0,1.143311049,2.037689098,0.747882037,0,0,0,7.568678146,21.26191438,1.726011427,11.07777955,0,13.87728543,3.832028245,30.13285675,21.89811957,36.84607926,8.340980434,0,0,13.53584341,0,2.109273815,0,0,1.85268254,20.99125906,1.128563121,12.00916598,101.6334829,0,3.312152252,0,13.68089071,21.08178765,21.08199109,0,29.28879884,9.403054127,26.95246849,13.042261,11.83070962,0,15.53652931,6.732927289,0,1.59527981,0,0,0,5.661022371,11.18790783,1.872428454,0,0,24.97258149,0,0,1.575972,2.912629398,13.35315208,3.419173461,3.824606528,40.17303158,2.679633779,2.90465172,0,5.87169961,0,0,0,0,0,0,0,4.999533294,1.812060572,0,29.51581138,0,0,2.049632658,0,0,6.642995396,0,0,0
gb|AAC77033_1|ARO_3003381|Escherichia,25,Multi-Drug,Efflux,No,87.73084911,18.49348738,11.8070789,0,0,122.4417031,0,9.002145968,9.02485568,33.80350859,0,0,1.590811189,13.94786978,249.7413378,0,4.968173483,1.626923655,0,0,12.41657305,15.20035427,10.75077146,0,0,0,5.308968143,1.714966574,0,0,0,1.659347352,1.563513196,11.95054444,33.68965307,0,13.15486322,2.334020693,17.06223619,7.563213642,47.30157745,22.45960982,31.20030905,8.453696386,0,0,10.82867473,0,0,0,0,0,11.7238415,3.385689363,8.041852218,121.6521992,3.487658891,6.624304504,0,45.60296902,16.35655939,25.95916814,0,43.7344055,30.96127578,11.79170496,13.9738511,8.699051188,0,4.788656294,6.732927289,0,5.317599365,0,0,0,1.845985556,16.41703866,0,0,0,23.12276064,1.972034842,1.479084969,0,4.681011533,8.941842912,17.09586731,2.39037908,39.9952748,2.009725334,9.336380529,0,1.33447718,0,0,5.835245485,0,0,0,0,14.06118739,0,1.730285097,44.57085611,0,0,4.611673481,0,0,5.338121301,0,0,0
gb|AAC76297_1|ARO_3000499|acrE,102,Multi-Drug,Efflux,No,82.26775594,20.48509371,19.6179157,0,0,162.0708755,0,0,5.553757341,52.00539783,0,0,0,10.29996538,286.9540062,0,0,6.007102726,2.470913066,0,5.730726021,7.653325225,14.17684149,0,6.251262833,0,2.450292989,3.166092136,0,0,0,0,0,16.54690769,31.0981413,0,11.50384799,0,22.04965907,5.585142382,67.92021378,15.54896064,76.80076074,9.364094459,0,3.233673729,22.49032444,0,5.841065951,0,0,0,18.55201292,3.125251719,11.87719712,130.7731528,0,6.114742619,0,29.46653383,10.06557501,37.03265944,0,58.72032068,15.87757732,18.65940126,41.9215532,3.211957362,0,14.73432706,8.286679741,0,0,0,0,0,6.815946668,6.735195349,0,0,0,29.88172144,0,2.730618405,0,2.880622482,13.20641415,9.468480354,0,56.60869664,3.710262155,5.745464941,0,17.2455513,0,0,0,0,0,0,0,11.53738452,0,0,38.3995068,0,0,0,0,0,13.13999089,0,0,0
gb|NP_414995_1|ARO_3000216|acrB,102,Multi-Drug,Efflux,No,84.83862331,17.07091143,8.71907365,0,0,147.1432948,0,5.539782134,2.776878671,39.00404837,0,0,0,12.87495672,348.2138503,0,3.057337528,3.003551363,0,0,5.730726021,12.75554204,14.17684149,0,3.125631417,0,4.900585978,0,0,0,0,3.063410496,0,19.30472563,31.0981413,0,15.33846399,0,25.19961037,8.377713573,25.87436715,23.32344096,68.5721078,12.48545928,0,0,12.49462469,0,8.761598926,0,0,0,24.73601722,0,8.907897841,153.5163098,0,3.05737131,0,35.78079108,43.6174917,43.56783463,0,62.39034072,19.05309279,34.20890231,32.2473486,16.05978681,0,23.57492329,4.14333987,0,0,0,0,0,6.815946668,10.10279302,0,0,0,38.41935614,3.640679708,2.730618405,4.849144614,2.880622482,16.50801768,22.09312083,2.206503766,54.14744896,0,2.87273247,0,4.92730037,0,0,2.693190224,0,0,0,0,20.19042292,2.509006946,0,32.91386297,0,0,0,0,0,3.284997724,0,0,0
gb|BAD95494_1|ARO_3002895|SAT-1,160,Nucleoside,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521633657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142399011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAB53445_1|ARO_3002897|SAT-4,154,Nucleoside,Inactivation,No,1.264138953,0.660821022,2.59526713,7.04073811,0,0,0,0,0,0.096581453,45.14501227,1.218887564,0,0.249197065,0,0,0.295876544,0,0.091776771,1.360053698,1.621802975,0.399016091,0.548790551,0.415625395,0,5.0079549,1.185646358,6.972788864,0.336499117,0,0,0,0,0,0,0,4.897888507,0.128478203,0.609678647,0,0,0,0,0,0,0,0.390854131,0.444262928,0,0,0.480622739,0.487573596,0,0,0,0,0.550711852,0.409439319,6.078198821,1.520497421,0.124621405,0.210815787,0,0,0,0,0,0,0,0,0,0,0.383870738,0,0,0,0,0.602460134,0.278778339,0.885281402,0.921389243,0,3.900441967,2.092662918,0,0,0,1.903623704,0,0,0,0.556022452,1.03154798,15.9356514,0.357223199,2.52703598,2.688036806,0,0,0,0,5.001826657,1.569724188,0.237296242,9.123998896,4.088975688,0.50390248,1.689456057,1.442401601,1.567365832,0,0.224723426,3.721813443,0
gb|BAE78083_1|ARO_3003549|mdtO,155,Nucleoside,Efflux,No,37.18393605,6.760533134,5.31318551,0,0.221428418,42.2265526,0,5.063707107,2.25621392,17.68527933,0,0,0.758532488,6.799586518,134.0713003,0,0,0.258583892,1.50571265,0,4.440363871,8.809296223,5.126195665,0,0,0,2.359541397,2.57244986,0,0,1.075985868,1.318686637,0,3.983514814,13.02964066,1.143053925,5.392164218,0,10.61650252,3.403446139,18.37765482,6.023935083,40.11468307,3.762174816,0,0.556791503,3.872506195,0,5.932332606,1.20081131,0,0.981553663,9.583158991,1.504750828,5.623970823,78.53496406,0,1.472067668,0,12.68426953,6.815233077,21.9426081,0,23.38118729,15.48063789,7.496713089,18.8785803,5.53052261,0,5.581480184,2.496979657,0,0.422590678,0,0,0,2.053811744,2.319405021,0.248003769,0,0,13.87365638,0,0.554656864,1.252428079,0.248000611,6.821856314,7.693140287,1.79278431,18.22301262,0.753647,4.204462755,0,3.39363734,0,0,0.547054264,0,0,0,0,8.691241653,0,0,26.41235918,0,0.277364839,0,0,0,4.670856138,0,0,0
gb|NP_414618_4|ARO_3003843|leuO,16,Nucleoside,Efflux,No,53.08084988,7.832535831,9.44566312,0,0,57.61962497,0,1.412101328,4.246990908,28.50099744,0,0,0.74861703,7.220073769,169.3022315,0,0,2.296833395,0,0,2.921546599,5.852542819,4.336445632,0,0,0,1.249168975,6.456344748,0,0,1.59288104,2.342608026,0,9.138651631,21.13860585,0,3.909804547,0,11.24100266,4.270991233,18.9618524,11.89038167,32.16166311,6.365136103,0.689957461,0,7.643770397,0,0.744449582,0,0,0.726542172,13.398676,1.593265582,8.325682296,78.9878762,0,2.337989825,0,13.94914347,5.986714546,22.21105295,0,0.467747652,17.80779261,7.134476952,13.1518598,4.912405377,0,0.751161772,3.168436371,0,1.251199851,0,0,0,0.868699085,2.575221751,0,0,0.700442365,15.77788373,0,2.088119957,0,2.202828957,8.415852152,9.654136831,0,0,0,2.196795419,0,5.65190336,0,0,2.059498406,0,0,0,0,7.352254843,0,0,25.16942463,0,0,0,0,0,6.698818887,0,0,0
gb|BAE78082_1|ARO_3003550|mdtP,81,Nucleoside,Efflux,No,58.48723274,24.65798317,12.3974329,0,0,92.4088325,0,6.751609476,8.022093938,27.17536965,0,0,0,16.73744374,301.261404,0,1.558642661,0,0.629840585,0,5.112706548,14.73973747,9.214946968,0,0,0,1.990863053,1.614086187,0,0,0,1.561738684,0,19.91757407,33.68965307,0.676867226,14.53958566,0,23.03401885,4.270991233,42.04584662,9.90865139,39.85249559,3.182568051,0,0.824269774,7.006789531,0,2.233348746,0,0,0.726542172,9.457888939,0,4.825111331,108.6989122,0,7.452342567,0,18.24118761,13.63046615,60.17807159,0,37.88755985,25.80106315,15.16076352,23.2897518,7.829146069,0,1.502323543,1.683231822,0,1.251199851,0,0,0,2.606097255,5.472346221,1.468571336,0,0,29.48151982,0,1.392079971,0.618028235,1.468552638,10.09902258,17.95066067,0,30.74146612,0,8.299004914,0,5.65190336,0,0,0,0,0,0,0,10.29315678,2.038568144,1.628503621,32.86008215,0,0,0,0,0,10.6762426,0,0,0
gb|BAE78084_1|ARO_3003548|mdtN,39,Nucleoside,Efflux,No,64.45531771,17.43671667,20.2407067,0,1.194131826,131.6825863,0,0,11.60338587,43.4616539,0,0,1.363552448,20.32403882,269.4511937,0,1.419478138,4.18351797,4.588838551,0,2.660694224,17.76664784,10.53136796,0,0,0,4.550544122,1.469971349,0,0,2.901319037,1.42229773,0,14.08457023,35.6147761,1.232865305,7.714882186,1.000294583,20.47468342,10.37240728,43.547484,15.64151398,62.4006181,17.39046114,0,0,8.121506047,0,6.779808693,0,0,3.970034014,14.35572428,10.15706809,5.514412949,154.4300974,0,7.097469112,0,17.58971662,26.48204853,35.39886564,0,63.89767038,26.53823639,21.65823361,44.9159499,7.45632959,0,12.31368761,2.885540267,0,1.139485578,0,0,0,4.746820001,6.254109967,0,0,1.275805735,46.57584644,0,2.535574233,0,5.349727466,21.46042299,23.44576088,4.097792708,43.42344121,0,2.667537294,0,5.71918793,0,0,3.75122924,0,0,1.829453781,0,16.06992844,2.329792164,0,56.03193339,0,0,0,0,0,12.20142012,0,0,0
gb|CCP46624_1|ARO_3003326|Mycobacterium_gb|AAK48268_1|ARO_3003465|Mycobacterium,20,Other,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0.25452979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272995779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|CCP44244_1|ARO_3003393|Mycobacterium,19,Other,TargetAlteration,No,0,0,0,0,0,0,0,0,0.859510065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_253661_1|ARO_3003682|OpmH,101,Other,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875286823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_248846_1|ARO_3003679|TriA,275,Other,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298952194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667212996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_039482_1|ARO_3003301|Staphylococcus,15,Other,TargetAlteration,No,0,0,0,0.798675512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278526983,0,0,0,0,0,0.62387805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.053597247,0,0,0,0,0,0,0,0,0,0.709430562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691583743,0,0,9.373801343,6.513547379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728270363,0,0
