taxonomy	P10T2	P10T3	P10T4	P11T1	P11T2	P11T3	P12T1	P12T4	P13T1	P13T4	P14T1	P14T4	P15T1	P15T2	P15T3	P16T1	P16T3	P16T4	P17T1	P17T2	P17T4	P18T1	P18T2	P18T3	P18T4	P19T1	P19T4	P1T1	P1T3	P1T4	P20T1	P20T2	P20T4	P21T1	P21T2	P21T4	P22T1	P22T4	P23T2	P23T3	P23T4	P24T1	P24T2	P24T3	P24T4	P25T1	P25T3	P25T4	P26T1	P26T3	P26T4	P27T1	P27T2	P27T3	P27T4	P28T2	P28T3	P28T4	P29T1	P29T2	P29T3	P29T4	P2T2	P2T3	P30T1	P30T2	P30T3	P30T4	P31T1	P31T2	P31T3	P31T4	P32T1	P32T3	P32T4	P33T1	P33T4	P34T1	P34T3	P35T1	P35T3	P36T1	P36T3	P36T4	P37T1	P37T3	P37T4	P38T1	P38T3	P39T1	P39T4	P3T1	P3T3	P3T4	P4T1	P4T3	P4T4	P5T1	P5T2	P5T3	P5T4	P6T1	P6T3	P6T4	P7T1	P7T3	P7T4	P8T1	P8T2	P8T3	P9T1	P9T2	P9T3	P9T4
Clostridium_tertium	0	0	0	0	0.02637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81096	0	0	0	0	0
Roseburia_intestinalis	0	0	0	0	0.02367	0	0	0.46728	0	0.81904	0	0	0	0.42669	0	0	0	0	0.01111	0	0	5.59807	0.13658	0.07169	0.23812	0	0	0.99507	0.07686	0	0.44113	0	0	0	0.4088	0	0.01798	0	0	0	0	0.06704	0.28416	0.28567	0.12399	0.07511	0	0.00192	0	0.12662	0	0	0	10.35654	2.35416	0.08956	3.88099	1.63096	0	0	0.43161	0.16719	0	0	0	0.49885	0	0	0	0	0	0.00719	0	0.15873	0.0168	0	0	0	1.11612	0	0	0.69722	0.02176	0	0.02127	0.41684	1.12038	0.21581	0.12157	0.4363	0	0.06029	4.23538	0	0.83809	0.65533	0	0	0	1.49268	0.02648	0.00315	0	0	0	0	0	0	0	0	0.00908	0	0	0
Gemmiger_formicilis	0	0	0	0	0.02213	0	0	0	0	2.96935	0	0	0.0124	0	0	0	2.23194	3.11992	1.49219	0	7.05976	0	0	1.36665	5.48302	0	0	1.10404	4.13827	3.50796	0	0.40608	0.1099	8.07883	2.57339	0.12081	6.93697	0.36297	0	0.00053	0.01194	2.58101	4.57717	12.38762	5.75756	3.48522	31.03823	0	0	0	19.29131	0.84789	0.19245	0	0	2.92988	3.48472	2.58268	0	7.3559	12.15278	2.3066	0	0	0.24759	0.06866	0.16969	1.71983	0	0.95332	0.48599	3.30436	3.64502	0	0.00768	0.29379	0	0	0	3.92205	0	0.91917	6.61974	4.06051	0.78566	0.87427	0.09657	0	0	0.00651	0.57288	0.78193	0.43985	0	0	0	0	0	0.02231	0.10134	0.42267	0	0.25008	1.19356	1.83919	0	0	0	0	0	0.00372	0	0	0
Faecalicatena_fissicatena	0	0	0	0	0.01795	0	0	0	0	0	0	0	0.00625	0	0	0	0	0	1.61484	0	0.1948	0	0	0.01082	0.58256	0	0	0	0	0	0.97944	0.02253	0	0	0	0	0.035	0.02708	0	0	0	0.15272	2.91956	2.36876	1.05747	0.03249	0	0	0	0	0	0	0.40399	2.35488	2.31903	0	2.88306	0.88214	0	0	0.10849	1.42888	0	0	0	0	0	0	0	0.00419	0.00501	0.00036	0.86317	0.39382	0.90763	0	0	0	0.17507	0	0	0	0.02819	0	0.12375	0.5718	1.38744	0.002	0	0.58573	0.63808	0	1.56944	0	0	0	0	0	0	1.36877	0	0	0	0	0	0	0	0	0	0	0.00491	0	0	0
Clostridium_fessum	0	0	0	0	0.01581	0	0.08379	2.01151	0	0	0	0	0.02086	0	0	0	0	0	0.35722	0	0.04816	0	0	0	0.94115	0	0	1.31364	1.05756	0.58263	0	0.19087	0	2.12362	1.35939	0.12233	2.3374	0.31425	0	0	0	0.66258	0.33752	0.52706	1.09476	0	0	1.917	0	0.67252	0	0.62278	1.18446	0	0	0.00892	1.4737	0.50369	0	0.13927	2.80757	1.03517	0	0	1.09741	1.38167	0.40483	0.05481	0	0.48303	1.04056	1.56193	0	0	0	0	0	4.30842	0.49805	0	0	0.49341	0.41061	0.27619	0	0	0	0	0	0	2.74401	0	2.11098	3.16254	0	0	0	0	0	1.94085	0.8903	0.00824	0	0	0	0	0	0	0	0	0	0	0	0
Evtepia_gabavorous	0	0	0	0	0.01543	0	0.18269	0	0	0	0	0	0.05606	0	0	0	0.0002	0	0.75507	0.56654	0.01459	0.37376	0.72684	0.94386	0.67537	0	0	0	0	0	0.10902	0.00025	0	0	0	0	0	0	0	0	0	0	0	0.56673	0.37611	0	0	0	0	0	0.31474	0.21332	0	0	0	0	0.78538	0.2324	0	0	0	0	0	0	0	0.3819	0.71476	1.06825	0.03847	0.01116	0.16554	0.44778	0	0	0	0	0	0	0	0	0.57309	0.45325	0.17112	0.48853	0	0	0.36705	0	0	0	0	0	0	0	0	0	0	0	0.34237	0.00624	0.10717	1.21163	0.17296	0.24763	0.38371	0.52095	0	0	0	0	0	0	0	0
Clostridium_sp_AT4	0	0	0	0	0.01414	0	0	0	0	0.07504	0.01122	0	0.08231	0	0	0	5.12791	0.51691	0	0	0.11698	0	1.49621	0.4483	0.17225	0	0.25044	0.50506	0.23057	0.00579	0.11008	0.20362	0	0	0.26862	0	0.00286	0	0.00788	5.80622	7.39612	0.20386	0.02954	0.72519	0.15085	0	2.05734	2.00796	0.16668	0.5751	0.07212	0.08791	0	0	0	0.13243	0.24094	0.30615	0	0	0	0	0	0	0	0.40933	1.01238	0.89368	0	0.10617	0.0418	0.29378	0.05228	0.31704	0.27905	0.28766	0.08812	2.26078	2.03063	0	0.25399	0.04777	0.42777	0.35243	0.06563	0.42733	0.29098	0	0.28562	0.02262	4.49546	0.01693	0.73545	3.21585	0	1.62192	2.34469	0.08308	0.11779	0.03	0.11711	0.06831	0.52679	1.26583	0.62191	0	0.12346	0	0	0	0	0	0	1.38142
Dellaglioa_algida	0	0	0	0	0.01054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_adolescentis	0	0	0	0	0.00819	0	0	0	0	0	0	0	0	0	0	0	6.26638	33.92041	0.00338	0	0.07026	0	0	0	0	0	0	0.20198	17.5415	52.92738	0.00603	0.69989	5.03793	2.67914	0.9874	0.04965	1.91662	0.81361	0.0965	33.93577	21.43792	11.25522	0.01139	1.53162	8.64813	0.76738	0	0	0	0	0	0	0	0	0.3013	0.25965	2.03541	0.7847	0	8.23739	3.82939	0.03451	0	0	2.33627	0.63406	0	0	0	0	0	0	4.19032	0	0	0	0	0	0	0	0	0	0.43148	0	17.02723	2.57831	4.08512	0	10.49597	1.6738	16.2405	7.97837	6.73851	0	6.02599	0	1.31571	0	0	5.65413	3.44018	0.18881	1.22334	1.56414	0	0	0	0	0	0	0.00272	0	0	0
Catabacter_hongkongensis	0	0	0	0	0.00813	0.00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00991	0.01106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00935	0.00135	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium_faecium	0	0	0	0	0.00385	0	0	0	0	0	0	0	0.03346	0	0	4.58368	0.27758	0.02512	0.02307	0	0	0	0	0	0	0.00079	0.67951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3799	0.42022	0.63864	0	0	0	0	0	0	0	0	0	0.16204	0.53332	0	0	0.54029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6055	1.7854	0	0	0	0	0	0	0	0	0	0
Clostridium_cadaveris	0	0	0	0	0.00362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03708	0	0	0	0
Streptococcus_infantis	0	0	0	0	0.00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0793	0	0	0	0	0	0.02612	0	0	0.00324	0	0	0	0	0	0.00457	0	0	0	0	0	0	0	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00315	0	0	0	0	0	0	0	0	0	0	0.01805	0	0	0	0	0	0	0	0	0	0	0	0	0.0494	0	0	0	0	0
GGB3278_SGB4328	0	0	0	0	0.00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97594	4.30488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9730_SGB15291	0	0	0	0	0.00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18051	0	0	0.2036	0	0	0.00119	0	0.24985	0.22338	0.44246	0	0	0	0	0	0	0.09168	0	0	0	0	0.90093	0.01456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21837	0.01875	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridia_unclassified_SGB4367	0	0	0	0	0.00277	0	0	0	0	0	0	0	0.0326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48118	0.00757	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18993	0	0	0	0	0	0	0
Clostridium_sp_AM49_4BH	0	0	0	0	0.00261	0	0	0	0	0	0	0	0	0	0.09269	0	0.00849	0	0.04278	0	0	0	0	0	0.21888	0	0	0.39222	0	0	0	0	0	0	0	0	0.00954	1.13073	0	0	0	0.04891	0.31357	0.12553	0.0743	0	0.05476	0	0	0	0	0	0	0	0.02251	0	0.89621	0.76669	0	0	0.13049	0.02653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0	0	0	0	0	0.12366	0.00129	0	0	1.20941	0	0.00964	0	0	0	0	0	0	0	0.00167	0.0188	0	0	0	0	0.08788	0	0	0	0	0	0	0	0
GGB9623_SGB15076	0	0	0	0	0.00186	0	0	0	0	0	0	0	0.03972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03904	0	0	0	0	0	0	0.00505	0	0	0	0	0	0	0	0.121	0.54102	0.49628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_intestinalis	0	0	0	0	0	5.59383	0.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35176	0.57056	0.55946	0.49284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02139	0.0821	0.01256	0.03663	0	0	6.9354	0	4.01072	0.88212	0	0	0	0	0.21824	0.47859	0.1981	0	0	0	0	0	0.86941	0	0	0	0	0	1.04783	0	0.07584	0	0	0	0.23351	0	4.82374	3.13922	0	0	0	0	0	0	0.30673	0.18258	0	0	0	0	0	0	0	0	0	0	0	0.09992	0.27134	0.03062	1.85211	0	0	0	0	2.3122	0	0	0	0	0	0	1.54615
Fusobacterium_varium	0	0	0	0	0	0.61754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sellimonas_intestinalis	0	0	0	0	0	0.617	0.00261	0	0	0	0.40336	0	0	0	0	0	0.35388	0.18797	0	0.08806	0.29418	0.25119	5.03218	0.59248	0.68854	0.10913	2.28168	0	0	0	0.02842	0.01325	0	0	0	0	0	0	0	0	0	0.02259	0.02154	0	0	0.2847	0.44534	0.00137	0.25069	0.00805	0.70361	0.0288	0	0	0	0	0.03247	0	0.35569	0.0171	0.0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0.0205	0	4.15914	0.11786	0	0.27558	1.38578	0	0.02508	0.04164	4.61828	2.81759	0	0.00389	0.0165	0	0	1.39328	1.57193	0.56132	0	0.04926	0	0	0.08229	0	0	0.0042	0.33287	0.00883	2.21264	0	0	0	0	0	0
Dorea_phocaeensis	0	0	0	0	0	0.54145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00904	0	0	0	0	0	0	0	0	0	0	0	0	0.02688	0.0314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01712	0.08824	0	0	0.00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04625	0.05898	0.12866	0.19769	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae	0	0	0	0	0	0.11797	0	0	0	0	0	0	0	0	0	0	0	0	0.01147	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.00179	0	0	0.619	0.41697	0	0.06116	0	0	0	0	0	0	0	0	0	0	0.15012	0	0	0	0.02828	0	0	0.30014	0	0	0	0	0	0	0	0	0	0.08378	0	0	0.3518	0.42101	0	0	0.18645	0.58704	0	0	0	0	0	6.75918	0	0	0	0	0	0	0	0.01465	0	0.04782	0	0	0	0	0	0	0.09751	0.01275	0.01757	0.01743	0	0	0	0	0	28.01452	0	0	0	0
Longicatena_caecimuris	0	0	0	0	0	0.11138	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0.0679	0	0	0.0442	0.07419	0.04399	0	0.57176	0	0	0	0.01758	0	0	0	0	0	0.08983	0	0	0	0	0.00704	0.04148	0.0148	0	0	0.10046	0.0572	0	0.07978	0.03328	0.01162	0	0	0	0	0	0	1.43681	0	0	0	0	0	0	0	0	0.00861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13274	0.0968	0.02948	0	0	0.03822	0.00117	0.00122	0	0.00374	0.20617	0.04986	0.23101	0	0	0	0	0	0	0
Clostridium_perfringens	0	0	0	0	0	0.10687	2.23244	0.01117	0.09142	0	0	0	0	0.06132	1.466	0	0	0	0.02073	0	0	0.01516	0	0	0	0	0	0.00655	0	0	0	0.12342	0.08185	0	0	0	0	0.00192	0.05073	0	0	0	0	0	0	0	0	0	0	0	0	0.29739	0	0	0	0	0.07947	0.00169	0	0.09837	0	0	0	0.00234	0	0	0	0	0.87778	0	0	0	0	0	0	0	0	0.01071	0	0	0	0.00139	0	0	0	0.16429	0.02459	0	0.00025	0	0	0	0	0.02228	0	0	0	0	0	0	0.14193	0	0	0	0	0	0	0	0	0.00018	0.15627	0	0	0.16195
Enterocloster_lavalensis	0	0	0	0	0	0.06874	0.05612	0.03819	0	0	0	0	0	0.00582	0	0	0.00093	0	0	0	0	0	0.0078	0.03373	0.01344	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0.00715	0.00319	0	0.00434	0.01855	0.17849	0.11003	0.13827	0.02945	0.01334	0	0	0.18002	0.5411	0	0.00271	0	0	0.0011	0.16609	0.06547	0	0	0.02996	0.00302	0.02174	0.08294	0.00365	0	0.03406	0	0	0	0	0	0	0	0	0	0.06915	0.00108	0	0	0	0	0	0	0.08962	0.00517	0	0	0	0	0	0	0	0	0	0	0	0.04328	0.02404	0.01898	0.11167	0	0	0	0	0	0	0.00437	0	0.07493
Clostridium_disporicum	0	0	0	0	0	0.05158	0	0.24743	0.00724	0	0	0	0	0	0	0	0	0.0079	0	0	0	0.03327	0	0	0	0	0.06429	0.03562	0	0	0	0.2756	0.50818	0	0	0	0.05009	0.35063	1.65906	0.00958	0	0.06556	0	0.02601	0	0.00655	0.03016	0	0	0	0.00263	0.45892	0	0.90101	0.06759	0.00352	0.04417	0.07691	0	3.18548	0	0.05423	0	0	0	0.05254	0	0	0	0.14946	0.00996	0	0.03351	0	0	0	0	0	0	0	0	0	0	0	0	0.05921	0	0.01396	0	0	0	0.029	0.08035	0.77195	0	0	0	0	0	0	0	0	0.01037	0.0316	0.00212	0.26674	0.0088	0	0	0	0.79036	0	0	2.90649
Clostridia_bacterium_UC5_1_1E11	0	0	0	0	0	0.02842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07584	0.0504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	0	0	0	0	0	0.01281	0	0	0	0.01517	0	0	0	0	0	0	0.0177	0.05447	0	0	0	0	0.00465	0.00309	0	0	0	0	0.03166	0.00452	0.01615	0	0.04015	0	0	0.02774	0	0.02473	0	0	0	0.12681	0.00847	0.00211	0.02648	0	0.03588	0.02656	0	0	0	0	0	0	0	0	0	0	0	0.0883	0.01113	0.00016	0	0	0.00994	0.03616	0	0.00585	0	0	0	0.01909	0	0	0	0	0	0	0.01242	0	0	0	0	0.00219	0	0.11152	0.01377	0	0	0	0	0	0	0	0	0	0	0	0	0.0609	0.00477	0.06353	0	0	0	0	0	0	0	0	0	0	0.00243	0
Corynebacterium_durum	0	0	0	0	0	0.01262	0	0	0.01682	0	0	0	0	0	0	0	0	0	0	0.02018	0	0.0187	0	0	0	0.00038	0	0	0	0	0	0	0	0.00011	0	0	0	0.00491	0.00965	0.01171	0.00014	0.01061	0	0.01852	0.00011	0.01211	0.00346	0	0.0039	0.00047	0	0	0	0	0.00462	0	0	0	0	0.11464	0.018	0.00731	0	0	0	0.01246	0.02732	0.0062	0	0.00029	0.0042	0.0011	0.01068	0.01071	0	0	0	0.00252	0	0	0	0	0	0.00065	0.0055	0	0	0	0.01499	0	0.00987	0	0	0	0	0	0.00263	0	0	0	0	0.00399	0	0	0	0.00821	0	0	0	0	0	0	0	0
Actinomyces_massiliensis	0	0	0	0	0	0.00557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0.02304	0.0056	0	0.01704	0	0.00204	0	0	0	0	0	0.00753	0	0.10186	0.00849	0	0	0	0.00419	0.00225	0	0.00892	0.00828	0.04476	0.02524	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0.0019	0	0.05885	0.01342	0	0	0	0	0	0.02076	0.00649	0	0	0	0	0	0	0	0.00734	0.0102	0	0.01333	0	0	0	0	0	0.0003	0	0	0.00151	0.01899	0.03444	0	0	0	0	0.02416	0	0	0	0.00149	0	0	0	0.00252	0	0	0	0
Actinomyces_oris	0	0	0	0	0	0.00288	0	0.01597	0	0	0	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	0	0	0	0	0.03467	0.00406	0.00827	0	0.01524	0.00094	0.00183	0.00361	0	0.00198	0.29216	0.07872	0.02543	0.00862	0	0	0	0.06967	0	0.00747	0.01494	0.00943	0	0	0	0	0.00282	0	0.00233	0	0	0.02786	0.03273	0	0	0.02952	0.03635	0.08431	0.08287	0.04172	0	0	0	0.00877	0	0	0.0021	0	0	0	0.0153	0	0.0339	0	0	0	0	0.02867	0	0	0.00124	0	0	0	0	0.01782	0	0	0.1728	0	0	0.00235	0	0.02088	0	0	0.01709	0.01326	0	0.02022	0	0.02729	0	0	0.01971	0.01577
Streptococcus_sp_A12	0	0	0	0	0	0.00279	0	0	0	0	0	0	0	0	0.00872	0	0.01087	0	0.00017	0	0	0.01074	0.01824	0	0.02083	0	0.00562	0	0	0	0	0	0.09704	0.00909	0	0	0.07219	0	0	0	0	0.11329	0.0042	0	0	0.03819	0	0.14997	0	0	0	0	0	0	0	0	0	0	1.93635	0	0	0	0	0	0	0.09525	0.02576	0.00916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0.01643	0	0	0.00085	0	0	0	0.15225	0.05537	0	0	0	0	0.00135	0	0	0	0	0.06024	0.07551	0	0.01175	0	0	0	0
Lachnospiraceae_bacterium_NSJ_29	0	0	0	0	0	0.00193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03465	0.00568	0.0033	0	0.12036	0	0	0	0.01187	0	0	0	0	0	0.0065	0	0	0	0	0	0	0.02578	0.00083	0.02112	0	0.06919	0	0.09646	0	0.00654	0	0	0	0	0.00478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01075	0	0	0	0	0	0	0	0	0.02657	0	0	0	0	0	0.00477	0.00208	0.01676	0	0	0	0	0	0	0	0.02846	0.01068	0	0	0	0	0.04278	0.02249	0	0	0	0	0	0	0	0	0	0
Lactobacillus_mucosae	0	0	0	0	0	0	6.21908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.41005	0	0	0	0	0	0	0.65914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_caccae	0	0	0	0	0	0	5.84726	0	0	0	0	0	0	0	0	0	0	0.00366	0.01317	0	2.46948	0	0	0	0	0	0	0	0.17159	0	0	0.60285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39055	0.17096	1.63477	0	0.06216	0.98038	1.87649	0	0	0	0	0	0	0.81801	1.60246	1.11398	0.66859	0	0.51246	0.29526	0	0	0	1.23965	0	0	0	0.42835	1.20337	0	0	0	0.32715	2.48869	0	0.01534	0	0	0	0	0	0	0	0	0	0	0.1153	0.07747	0.0222	0	0	0.20041	0	0	0	0	0	0	0
Prevotella_copri_clade_A	0	0	0	0	0	0	4.94837	0	70.16559	0	0	0	0.02975	0	0	0	0	0	2.71507	0	0.51432	0	0	0	0	0	0	29.11051	15.61799	0.22037	0	62.39424	16.17505	0	3.90892	77.50972	0.23112	45.704	0.14919	0	0	13.85592	10.58002	3.61994	5.59126	0	0	0	0	0	0	0.73773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6701	14.76182	27.93801	7.07361	10.39273	21.35752	2.2003	1.06791	40.96654	0	0	0	0	0	0.03728	0	0	0	0	0	0	0	0	17.7234	0	0	0.00447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_faecis	0	0	0	0	0	0	1.41071	0	0	0	0	0	0.0014	0	0	1.27241	0.19275	0	0	0	0.12065	0	0	0	0	0.09491	0.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53958	0.00699	0	0.0914	0.00769	0.42377	0	0.14639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49047	1.09644	0.32326	1.82385	0.12254	0.83717	0.53558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_funiformis	0	0	0	0	0	0	1.37433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342	0	0	0	0	0	0	0	0	2.02367	0	0	0	0	0	0	0	0	0	7.25701	7.21831	0	0	0	0	0	0	0	0	0	0
Parasutterella_excrementihominis	0	0	0	0	0	0	0.99183	0	0	0	0.92175	2.7001	0.01909	0	0	0	0	0.003	0.66086	0	1.48292	5.6097	2.077	1.37924	1.74297	0.00345	0.24799	1.97906	0	0	0	0.00903	0	0	0	0	0	0.0222	0	0	0	0	0.208	0.55443	0.36402	0	0	0	0.18718	0	0	0	0.49996	1.03846	0.87404	1.03371	0.23874	1.91345	0	0	0	0	0	0	0	0	0	0	0.16925	0.01513	0.06041	0.0198	1.63522	1.34805	1.5503	1.11383	0	0	0.11868	0	0.00724	0	0.01559	0	1.87793	0	5.722	1.61386	0	0.16976	0.68123	0	0	0	0	0	0	0.25906	0	0.03229	0	0.80146	0	0	0	0	2.16469	0	0	0	0	2.7597	0	0
Veillonella_ratti	0	0	0	0	0	0	0.83617	0	0	0	0	0	0	0.21867	0	0	0	0	0	0	0.09592	1.65728	1.23722	3.1529	3.39515	0	0	0	0	0	0	0.20942	0	6.48376	5.66995	0.03906	0.08722	0.54196	0	0	0	0	0	0	0	0.59326	3.85403	2.62723	0.67851	2.29075	1.60199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21315	8.80608	0	0.05983	0	0	0	0	0	0	0	0	0	0	0.79065	0.53804	0	0	0	0	0	2.19426	3.96751	0	0	0	0	0	0	0	0	0	0	0.01368	0	0	0	0	0	0	0	0	0.00065	0	0	0
Sutterella_wadsworthensis	0	0	0	0	0	0	0.384	2.14549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15189	0.51026	0.01971	0	2.25193	0.00528	2.41135	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08133	2.85611	5.6234	3.70161	0	0	0	0.13057	0.17168	0	0	0	0	0	0.01627	0	0	0	0	0	0	15.47262	0.79044	0	1.13695	0	0	0	0	0	0	0.11122	0.98854	0	0.6019	0	0	0	0	0	0	0	0	0	0	0
